Training score,Testing score,Network,Method,q
88.24039295001444,86.47330730306585,ProductLite,Node2vec,0.05
87.95145911586246,86.53809115262725,ProductLite,Node2vec,0.05
88.15371279976885,86.41727802776951,ProductLite,Node2vec,0.05
87.72031204854088,86.63701784182236,ProductLite,Node2vec,0.05
88.7315804680728,86.37875790100328,ProductLite,Node2vec,0.05
88.67379370124242,86.70880535079579,ProductLite,Node2vec,0.05
87.95145911586246,86.64343786295005,ProductLite,Node2vec,0.05
88.904940768564,86.56756488598626,ProductLite,Node2vec,0.05
88.15371279976885,86.58886768336455,ProductLite,Node2vec,0.05
87.89367234903207,86.4811864199044,ProductLite,Node2vec,0.05
88.29817971684484,86.48643916446343,ProductLite,Node2vec,0.05
87.63363189829529,86.37934153928761,ProductLite,Node2vec,0.05
87.74920543195609,86.5127028872586,ProductLite,Node2vec,0.05
88.06703264952326,86.45725725024658,ProductLite,Node2vec,0.05
89.10719445247038,86.25911205271422,ProductLite,Node2vec,0.05
87.95145911586246,86.56231214142723,ProductLite,Node2vec,0.05
88.21149956659924,86.55268210973567,ProductLite,Node2vec,0.05
88.09592603293845,86.44470902713334,ProductLite,Node2vec,0.05
86.99797746316094,85.95299377257952,ProductLite,Node2vec,0.1
88.29817971684484,85.85640163652175,ProductLite,Node2vec,0.1
86.94019069633055,85.87420260419402,ProductLite,Node2vec,0.1
87.66252528171049,85.77556773414109,ProductLite,Node2vec,0.1
87.74920543195609,85.72595847997245,ProductLite,Node2vec,0.1
86.91129731291535,85.8578607322326,ProductLite,Node2vec,0.1
87.80699219878649,85.59609896170748,ProductLite,Node2vec,0.1
86.96908407974574,85.88675082730727,ProductLite,Node2vec,0.1
87.69141866512568,86.08635512055048,ProductLite,Node2vec,0.1
87.80699219878649,85.82488516916756,ProductLite,Node2vec,0.1
87.22912453048252,85.88120626360607,ProductLite,Node2vec,0.1
87.37359144755851,85.74171671364955,ProductLite,Node2vec,0.1
87.46027159780411,85.77790228727844,ProductLite,Node2vec,0.1
87.22912453048252,85.82284243517238,ProductLite,Node2vec,0.1
87.83588558220168,85.72712575654113,ProductLite,Node2vec,0.1
87.4024848309737,85.71341025685922,ProductLite,Node2vec,0.1
88.09592603293845,85.61214901452676,ProductLite,Node2vec,0.1
87.4313782143889,86.01485943071921,ProductLite,Node2vec,0.1
87.69141866512568,85.95707924056987,ProductLite,Node2vec,0.1
87.63363189829529,85.9947239099096,ProductLite,Node2vec,0.1
86.82461716266975,85.84297795598201,ProductLite,Node2vec,0.1
88.38485986709044,85.82371789259888,ProductLite,Node2vec,0.1
87.31580468072812,85.7172039057074,ProductLite,Node2vec,0.1
87.22912453048252,85.706114778305,ProductLite,Node2vec,0.1
86.53568332851776,85.70728205487367,ProductLite,Node2vec,0.1
87.46027159780411,85.80153963779408,ProductLite,Node2vec,0.1
88.00924588269287,85.53452512270995,ProductLite,Node2vec,0.1
88.18260618318405,85.78548958497481,ProductLite,Node2vec,0.1
87.74920543195609,86.03178494096498,ProductLite,Node2vec,0.1
87.57584513146489,85.84735524311454,ProductLite,Node2vec,0.1
86.59347009534817,85.89462994414582,ProductLite,Node2vec,0.1
87.86477896561688,85.8272197223049,ProductLite,Node2vec,0.1
87.11355099682173,85.71282661857487,ProductLite,Node2vec,0.1
87.17133776365212,85.75718312818448,ProductLite,Node2vec,0.1
87.05576422999133,85.78082047870012,ProductLite,Node2vec,0.1
87.63363189829529,85.79628689323505,ProductLite,Node2vec,0.1
88.58711355099682,85.64016365217493,ProductLite,Node2vec,0.1
87.69141866512568,85.9427801026036,ProductLite,Node2vec,0.1
87.4891649812193,85.90892908211207,ProductLite,Node2vec,0.1
88.29817971684484,85.86778258306632,ProductLite,Node2vec,0.1
86.73793701242415,85.83976794541815,ProductLite,Node2vec,0.1
87.83588558220168,85.88937719958678,ProductLite,Node2vec,0.1
87.02687084657613,85.72858485225197,ProductLite,Node2vec,0.1
87.77809881537128,85.7440512667869,ProductLite,Node2vec,0.1
87.34469806414332,85.6293663439147,ProductLite,Node2vec,0.1
87.60473851488008,85.68802199149054,ProductLite,Node2vec,0.1
88.52932678416643,85.5313151121461,ProductLite,Node2vec,0.1
87.98035249927767,85.9687520062566,ProductLite,Node2vec,0.1
87.60473851488008,85.90367633755304,ProductLite,Node2vec,0.1
87.77809881537128,85.73675578823268,ProductLite,Node2vec,0.1
87.17133776365212,85.91739183723496,ProductLite,Node2vec,0.1
87.80699219878649,85.90455179497954,ProductLite,Node2vec,0.1
87.80699219878649,85.78636504240133,ProductLite,Node2vec,0.1
86.99797746316094,85.81788150975551,ProductLite,Node2vec,0.1
86.94019069633055,85.80474964835794,ProductLite,Node2vec,0.1
87.89367234903207,85.92585459235784,ProductLite,Node2vec,0.1
88.38485986709044,85.57888163231956,ProductLite,Node2vec,0.1
87.74920543195609,85.89346266757715,ProductLite,Node2vec,0.1
87.4313782143889,85.93490098576507,ProductLite,Node2vec,0.1
87.31580468072812,85.87828807218439,ProductLite,Node2vec,0.1
86.82461716266975,85.79774598894589,ProductLite,Node2vec,0.1
87.89367234903207,85.81934060546635,ProductLite,Node2vec,0.1
87.66252528171049,85.70086203374596,ProductLite,Node2vec,0.1
87.4313782143889,85.78636504240133,ProductLite,Node2vec,0.1
87.37359144755851,85.89638085899882,ProductLite,Node2vec,0.1
87.46027159780411,85.815255137476,ProductLite,Node2vec,0.1
88.50043340075123,85.650669141293,ProductLite,Node2vec,0.1
88.09592603293845,85.96087288941806,ProductLite,Node2vec,0.1
88.12481941635365,85.93110733691687,ProductLite,Node2vec,0.1
88.15371279976885,85.94890830458914,ProductLite,Node2vec,0.1
87.05576422999133,85.94161282603494,ProductLite,Node2vec,0.1
88.44264663392083,85.80562510578444,ProductLite,Node2vec,0.1
88.03813926610806,85.7431758093604,ProductLite,Node2vec,0.1
87.66252528171049,85.81554695661818,ProductLite,Node2vec,0.1
87.20023114706731,85.67897559808333,ProductLite,Node2vec,0.1
87.74920543195609,85.80008054208324,ProductLite,Node2vec,0.1
87.86477896561688,85.53802695241598,ProductLite,Node2vec,0.1
87.4891649812193,85.89141993358196,ProductLite,Node2vec,0.1
88.03813926610806,85.97663112309515,ProductLite,Node2vec,0.1
87.92256573244727,85.93373370919639,ProductLite,Node2vec,0.1
87.4313782143889,85.82780336058924,ProductLite,Node2vec,0.1
88.50043340075123,85.83860066884948,ProductLite,Node2vec,0.1
87.72031204854088,85.76272769188567,ProductLite,Node2vec,0.1
87.63363189829529,85.92497913493133,ProductLite,Node2vec,0.1
87.66252528171049,85.67605740666164,ProductLite,Node2vec,0.1
87.11355099682173,85.79920508465673,ProductLite,Node2vec,0.1
88.32707310026005,85.55378518609307,ProductLite,Node2vec,0.1
87.4313782143889,85.94219646431928,ProductLite,Node2vec,0.1
87.74920543195609,85.92293640093615,ProductLite,Node2vec,0.1
87.89367234903207,85.8800389870374,ProductLite,Node2vec,0.1
86.59347009534817,85.77906956384712,ProductLite,Node2vec,0.1
87.80699219878649,85.55641155837257,ProductLite,Node2vec,0.1
87.5469517480497,85.6673028323966,ProductLite,Node2vec,0.1
87.46027159780411,85.65475460928334,ProductLite,Node2vec,0.1
87.34469806414332,85.61769357822796,ProductLite,Node2vec,0.1
87.69141866512568,85.57421252604486,ProductLite,Node2vec,0.1
88.50043340075123,85.48024676226662,ProductLite,Node2vec,0.1
87.14244438023692,85.79453597838203,ProductLite,Node2vec,0.1
87.25801791389772,85.9030926992687,ProductLite,Node2vec,0.1
88.35596648367525,85.81262876519648,ProductLite,Node2vec,0.1
84.94654724068188,82.93616748084207,ProductLite,Node2vec,0.5
86.131175960705,83.09725164731906,ProductLite,Node2vec,0.5
85.32216122507945,82.94638115081797,ProductLite,Node2vec,0.5
85.32216122507945,82.9507584379505,ProductLite,Node2vec,0.5
85.29326784166426,82.93324928942039,ProductLite,Node2vec,0.5
85.20658769141866,82.92537017258184,ProductLite,Node2vec,0.5
86.42010979485698,82.82469256853373,ProductLite,Node2vec,0.5
85.40884137532505,83.13139448695277,ProductLite,Node2vec,0.5
85.35105460849466,83.16145185859611,ProductLite,Node2vec,0.5
86.21785611095059,83.1004616578829,ProductLite,Node2vec,0.5
83.81970528748917,82.91457286432161,ProductLite,Node2vec,0.5
85.69777520947703,83.1597009437431,ProductLite,Node2vec,0.5
85.58220167581624,82.83198804708793,ProductLite,Node2vec,0.5
85.52441490898585,83.00678771324684,ProductLite,Node2vec,0.5
85.61109505923143,82.93733475741075,ProductLite,Node2vec,0.5
85.69777520947703,82.91311376861077,ProductLite,Node2vec,0.5
85.75556197630743,82.51857428839902,ProductLite,Node2vec,0.5
85.17769430800347,83.08207705192629,ProductLite,Node2vec,0.5
85.81334874313782,83.14890363548287,ProductLite,Node2vec,0.5
85.986709043629,83.06398426511186,ProductLite,Node2vec,0.5
85.17769430800347,83.01437501094323,ProductLite,Node2vec,0.5
85.66888182606182,83.0663188182492,ProductLite,Node2vec,0.5
85.69777520947703,83.12497446582506,ProductLite,Node2vec,0.5
85.87113550996823,83.01349955351671,ProductLite,Node2vec,0.5
85.23548107483386,83.12059717869253,ProductLite,Node2vec,0.5
85.90002889338342,82.93062291714087,ProductLite,Node2vec,0.5
86.50678994510257,82.77829332492894,ProductLite,Node2vec,0.5
84.88876047385149,83.17896100712623,ProductLite,Node2vec,0.5
85.46662814215544,83.15853366717442,ProductLite,Node2vec,0.5
86.0156024270442,83.02108685121308,ProductLite,Node2vec,0.5
84.7154001733603,83.00241042611431,ProductLite,Node2vec,0.5
85.09101415775787,82.95951301221555,ProductLite,Node2vec,0.5
85.43773475874025,83.03013324462032,ProductLite,Node2vec,0.5
85.61109505923143,83.0931661793287,ProductLite,Node2vec,0.5
85.81334874313782,82.98081580959385,ProductLite,Node2vec,0.5
84.8598670904363,82.84190989792167,ProductLite,Node2vec,0.5
86.18896272753538,82.67002842318445,ProductLite,Node2vec,0.5
84.8309737070211,83.18567284739609,ProductLite,Node2vec,0.5
85.37994799190986,83.2023065384997,ProductLite,Node2vec,0.5
85.986709043629,83.19559469822983,ProductLite,Node2vec,0.5
85.06212077434267,82.87838729069273,ProductLite,Node2vec,0.5
86.65125686217856,83.02633959577213,ProductLite,Node2vec,0.5
85.95781566021381,82.87780365240839,ProductLite,Node2vec,0.5
85.49552152557064,83.11330170013832,ProductLite,Node2vec,0.5
85.46662814215544,83.01437501094323,ProductLite,Node2vec,0.5
85.69777520947703,83.01233227694804,ProductLite,Node2vec,0.5
86.21785611095059,82.7879233566205,ProductLite,Node2vec,0.5
85.52441490898585,83.03451053175283,ProductLite,Node2vec,0.5
85.29326784166426,83.0893725304805,ProductLite,Node2vec,0.5
85.37994799190986,83.1264335615359,ProductLite,Node2vec,0.5
85.06212077434267,82.92303561944449,ProductLite,Node2vec,0.5
85.90002889338342,82.98986220300107,ProductLite,Node2vec,0.5
85.58220167581624,82.98898674557456,ProductLite,Node2vec,0.5
85.95781566021381,83.05727242484198,ProductLite,Node2vec,0.5
85.66888182606182,83.06310880768535,ProductLite,Node2vec,0.5
84.91765385726669,82.93412474684689,ProductLite,Node2vec,0.5
85.84224212655302,82.67819935916516,ProductLite,Node2vec,0.5
84.7442935567755,83.16787187972382,ProductLite,Node2vec,0.5
85.14880092458826,83.2615458243599,ProductLite,Node2vec,0.5
85.09101415775787,83.0526033185673,ProductLite,Node2vec,0.5
84.62872002311471,82.9414202254011,ProductLite,Node2vec,0.5
85.72666859289222,83.05377059513596,ProductLite,Node2vec,0.5
84.8309737070211,82.85416630189275,ProductLite,Node2vec,0.5
85.14880092458826,82.89589643922282,ProductLite,Node2vec,0.5
84.8598670904363,82.67732390173865,ProductLite,Node2vec,0.5
84.88876047385149,82.92653744915052,ProductLite,Node2vec,0.5
86.0733891938746,82.83169622794577,ProductLite,Node2vec,0.5
84.8598670904363,83.12409900839856,ProductLite,Node2vec,0.5
85.61109505923143,83.07594884994076,ProductLite,Node2vec,0.5
85.55330829240104,82.99832495812394,ProductLite,Node2vec,0.5
84.5998266396995,82.87751183326621,ProductLite,Node2vec,0.5
86.47789656168737,83.08645433905882,ProductLite,Node2vec,0.5
85.69777520947703,82.82936167480842,ProductLite,Node2vec,0.5
85.32216122507945,83.10688167901061,ProductLite,Node2vec,0.5
85.00433400751228,83.05902333969499,ProductLite,Node2vec,0.5
84.8020803236059,82.83140440880359,ProductLite,Node2vec,0.5
86.59347009534817,82.75115414470727,ProductLite,Node2vec,0.5
84.94654724068188,83.27642860061049,ProductLite,Node2vec,0.5
85.00433400751228,83.12059717869253,ProductLite,Node2vec,0.5
86.39121641144179,83.10629804072627,ProductLite,Node2vec,0.5
84.5709332562843,82.86146178044696,ProductLite,Node2vec,0.5
85.58220167581624,82.99832495812394,ProductLite,Node2vec,0.5
85.69777520947703,82.88072184383006,ProductLite,Node2vec,0.5
85.69777520947703,83.0654433608227,ProductLite,Node2vec,0.5
85.37994799190986,82.9525093528035,ProductLite,Node2vec,0.5
85.00433400751228,82.80251431372892,ProductLite,Node2vec,0.5
86.24674949436579,82.75699052755064,ProductLite,Node2vec,0.5
85.03322739092748,83.17429190085153,ProductLite,Node2vec,0.5
85.29326784166426,83.07186338195041,ProductLite,Node2vec,0.5
86.50678994510257,82.91690741745896,ProductLite,Node2vec,0.5
84.48425310603872,83.07507339251426,ProductLite,Node2vec,0.5
86.16006934412019,83.07886704136244,ProductLite,Node2vec,0.5
85.58220167581624,83.06398426511186,ProductLite,Node2vec,0.5
85.06212077434267,83.10688167901061,ProductLite,Node2vec,0.5
85.06212077434267,83.06106607369017,ProductLite,Node2vec,0.5
84.94654724068188,83.01204045780587,ProductLite,Node2vec,0.5
86.53568332851776,82.79230064375302,ProductLite,Node2vec,0.5
84.97544062409709,83.2402430269816,ProductLite,Node2vec,0.5
85.72666859289222,83.19296832595032,ProductLite,Node2vec,0.5
86.131175960705,83.05873152055283,ProductLite,Node2vec,0.5
79.57237792545507,77.18441218870194,ProductLite,Node2vec,100.0
80.32360589425022,77.37263553540058,ProductLite,Node2vec,100.0
80.75700664547819,77.11787742428753,ProductLite,Node2vec,100.0
80.84368679572378,77.53634607415708,ProductLite,Node2vec,100.0
81.01704709621497,77.54159881871612,ProductLite,Node2vec,100.0
80.15024559375902,77.11700196686103,ProductLite,Node2vec,100.0
81.39266108061254,77.03179077734784,ProductLite,Node2vec,100.0
79.60127130887027,77.26903973993078,ProductLite,Node2vec,100.0
80.4969661947414,77.20804953921757,ProductLite,Node2vec,100.0
80.81479341230859,77.19987860323685,ProductLite,Node2vec,100.0
79.34123085813349,77.13305201968028,ProductLite,Node2vec,100.0
81.9127419820861,77.37321917368492,ProductLite,Node2vec,100.0
80.12135221034383,77.196668592673,ProductLite,Node2vec,100.0
80.72811326206299,77.4362521083933,ProductLite,Node2vec,100.0
79.86131175960705,77.42954026812343,ProductLite,Node2vec,100.0
79.65905807570066,77.28392251618136,ProductLite,Node2vec,100.0
81.36376769719735,76.95562598124187,ProductLite,Node2vec,100.0
80.5547529615718,77.25707515510187,ProductLite,Node2vec,100.0
79.77463160936146,77.11787742428753,ProductLite,Node2vec,100.0
80.583646344987,77.18353673127542,ProductLite,Node2vec,100.0
79.39901762496389,77.04463081960324,ProductLite,Node2vec,100.0
81.45044784744293,77.26962337821512,ProductLite,Node2vec,100.0
80.75700664547819,77.17011305073568,ProductLite,Node2vec,100.0
80.75700664547819,77.51912874476913,ProductLite,Node2vec,100.0
79.34123085813349,77.27604339934283,ProductLite,Node2vec,100.0
79.63016469228546,77.08986278663936,ProductLite,Node2vec,100.0
80.38139266108061,76.97576150205148,ProductLite,Node2vec,100.0
79.54348454203988,77.05484448957914,ProductLite,Node2vec,100.0
80.06356544351344,77.19550131610433,ProductLite,Node2vec,100.0
81.27708754695175,77.2410251022826,ProductLite,Node2vec,100.0
79.48569777520947,77.3066844092705,ProductLite,Node2vec,100.0
80.93036694596937,77.30522531355966,ProductLite,Node2vec,100.0
80.35249927766542,77.25619969767537,ProductLite,Node2vec,100.0
80.98815371279977,77.55764887153538,ProductLite,Node2vec,100.0
79.1967639410575,77.64169278447989,ProductLite,Node2vec,100.0
80.38139266108061,77.18149399728024,ProductLite,Node2vec,100.0
80.64143311181739,77.05542812786348,ProductLite,Node2vec,100.0
80.20803236058941,77.33615814262951,ProductLite,Node2vec,100.0
79.89020514302226,77.26407881451391,ProductLite,Node2vec,100.0
80.81479341230859,77.35862821657649,ProductLite,Node2vec,100.0
79.80352499277666,77.3066844092705,ProductLite,Node2vec,100.0
80.20803236058941,77.3650482377042,ProductLite,Node2vec,100.0
80.75700664547819,77.06914362754539,ProductLite,Node2vec,100.0
81.07483386304536,77.58799806232089,ProductLite,Node2vec,100.0
80.06356544351344,77.51008235136192,ProductLite,Node2vec,100.0
79.86131175960705,77.01574072452857,ProductLite,Node2vec,100.0
81.24819416353655,77.07673092524178,ProductLite,Node2vec,100.0
79.74573822594625,77.17215578473086,ProductLite,Node2vec,100.0
80.23692574400462,77.30259894128015,ProductLite,Node2vec,100.0
80.69921987864778,77.11291649887066,ProductLite,Node2vec,100.0
79.39901762496389,77.27370884620548,ProductLite,Node2vec,100.0
81.50823461427333,77.45697126748726,ProductLite,Node2vec,100.0
80.15024559375902,77.11174922230198,ProductLite,Node2vec,100.0
80.81479341230859,77.46630948003666,ProductLite,Node2vec,100.0
80.4969661947414,77.55969160553056,ProductLite,Node2vec,100.0
80.26581912741982,77.30084802642713,ProductLite,Node2vec,100.0
81.47934123085814,77.0819836698008,ProductLite,Node2vec,100.0
79.74573822594625,77.35016546145361,ProductLite,Node2vec,100.0
80.17913897717422,77.37380281196926,ProductLite,Node2vec,100.0
80.90147356255417,77.24365147456213,ProductLite,Node2vec,100.0
79.2834440913031,77.10649647774297,ProductLite,Node2vec,100.0
80.84368679572378,77.32039990895242,ProductLite,Node2vec,100.0
80.12135221034383,77.10649647774297,ProductLite,Node2vec,100.0
81.56602138110372,77.59704445572811,ProductLite,Node2vec,100.0
79.91909852643745,77.61980634881725,ProductLite,Node2vec,100.0
80.35249927766542,77.36884188655239,ProductLite,Node2vec,100.0
81.45044784744293,77.08140003151647,ProductLite,Node2vec,100.0
79.86131175960705,77.11816924342969,ProductLite,Node2vec,100.0
80.4969661947414,77.2938443670151,ProductLite,Node2vec,100.0
80.00577867668304,77.13976385995016,ProductLite,Node2vec,100.0
79.0811904073967,77.24073328314044,ProductLite,Node2vec,100.0
81.07483386304536,77.37497008853794,ProductLite,Node2vec,100.0
81.07483386304536,77.2410251022826,ProductLite,Node2vec,100.0
80.75700664547819,77.53897244643659,ProductLite,Node2vec,100.0
80.5258595781566,77.5731152860703,ProductLite,Node2vec,100.0
79.86131175960705,77.08636095693333,ProductLite,Node2vec,100.0
80.93036694596937,76.9378250135696,ProductLite,Node2vec,100.0
80.5258595781566,77.17711671014771,ProductLite,Node2vec,100.0
79.94799190985265,77.0431717238924,ProductLite,Node2vec,100.0
80.41028604449582,77.27458430363198,ProductLite,Node2vec,100.0
79.48569777520947,77.12196289227788,ProductLite,Node2vec,100.0
81.33487431378215,77.2853816118922,ProductLite,Node2vec,100.0
80.35249927766542,77.27020701649946,ProductLite,Node2vec,100.0
80.84368679572378,77.50949871307759,ProductLite,Node2vec,100.0
79.45680439179428,77.47593951172821,ProductLite,Node2vec,100.0
79.86131175960705,77.13538657281764,ProductLite,Node2vec,100.0
80.75700664547819,77.18645492269711,ProductLite,Node2vec,100.0
80.17913897717422,77.12925837083209,ProductLite,Node2vec,100.0
79.68795145911585,77.16631940188748,ProductLite,Node2vec,100.0
80.75700664547819,77.26407881451391,ProductLite,Node2vec,100.0
79.94799190985265,77.07877365923696,ProductLite,Node2vec,100.0
81.42155446402774,77.28596525017655,ProductLite,Node2vec,100.0
80.09245882692863,77.16748667845617,ProductLite,Node2vec,100.0
80.6125397284022,77.42224478956922,ProductLite,Node2vec,100.0
79.2834440913031,77.46514220346798,ProductLite,Node2vec,100.0
79.48569777520947,77.2290605174537,ProductLite,Node2vec,100.0
80.87258017913898,76.95387506638886,ProductLite,Node2vec,100.0
80.20803236058941,77.14793479593087,ProductLite,Node2vec,100.0
79.86131175960705,77.14151477480317,ProductLite,Node2vec,100.0
81.19040739670615,77.32944630235966,ProductLite,Node2vec,100.0
78.09881537127997,75.79097578484757,ProductLite,Node2vec,10.0
79.34123085813349,75.85838600668849,ProductLite,Node2vec,10.0
78.76336318982953,75.76675479604759,ProductLite,Node2vec,10.0
79.48569777520947,76.05448847022569,ProductLite,Node2vec,10.0
77.54984108639121,76.00487921605705,ProductLite,Node2vec,10.0
78.67668303958393,75.67950087253924,ProductLite,Node2vec,10.0
79.39901762496389,75.47318473902614,ProductLite,Node2vec,10.0
78.64778965616874,75.94009536649567,ProductLite,Node2vec,10.0
78.27217567177117,75.90974617571014,ProductLite,Node2vec,10.0
78.93672349032072,75.86947513409089,ProductLite,Node2vec,10.0
78.18549552152557,75.67249721312719,ProductLite,Node2vec,10.0
80.06356544351344,75.831538645609,ProductLite,Node2vec,10.0
79.54348454203988,75.88815155918968,ProductLite,Node2vec,10.0
79.34123085813349,76.04660935338714,ProductLite,Node2vec,10.0
78.12770875469518,75.95935542987878,ProductLite,Node2vec,10.0
78.09881537127997,75.64185620319951,ProductLite,Node2vec,10.0
79.3701242415487,75.53796858858753,ProductLite,Node2vec,10.0
78.59000288933834,76.05799029993172,ProductLite,Node2vec,10.0
79.02340364056631,75.8149049545054,ProductLite,Node2vec,10.0
79.51459115862467,75.76296114719942,ProductLite,Node2vec,10.0
78.38774920543196,75.90536888857761,ProductLite,Node2vec,10.0
79.97688529326784,76.04485843853413,ProductLite,Node2vec,10.0
79.42791100837908,76.02647383257752,ProductLite,Node2vec,10.0
80.26581912741982,76.17821978650512,ProductLite,Node2vec,10.0
78.61889627275353,76.0378547791221,ProductLite,Node2vec,10.0
78.53221612250795,75.81432131622105,ProductLite,Node2vec,10.0
79.51459115862467,75.62376341638506,ProductLite,Node2vec,10.0
79.34123085813349,75.89515521860172,ProductLite,Node2vec,10.0
79.1967639410575,76.15866790397983,ProductLite,Node2vec,10.0
78.82114995665992,75.8703505915174,ProductLite,Node2vec,10.0
78.82114995665992,75.76938116832712,ProductLite,Node2vec,10.0
79.77463160936146,76.01917835402331,ProductLite,Node2vec,10.0
79.02340364056631,75.7658793386211,ProductLite,Node2vec,10.0
80.09245882692863,76.08629675672205,ProductLite,Node2vec,10.0
78.76336318982953,76.04952754480883,ProductLite,Node2vec,10.0
78.27217567177117,75.86918331494873,ProductLite,Node2vec,10.0
79.1967639410575,75.68883908508862,ProductLite,Node2vec,10.0
78.79225657324473,75.97248729127635,ProductLite,Node2vec,10.0
78.59000288933834,75.89340430374871,ProductLite,Node2vec,10.0
79.02340364056631,75.77784392345,ProductLite,Node2vec,10.0
78.18549552152557,75.61500884212002,ProductLite,Node2vec,10.0
80.26581912741982,75.76383660462591,ProductLite,Node2vec,10.0
79.1967639410575,75.72064737158499,ProductLite,Node2vec,10.0
79.0811904073967,75.76500388119459,ProductLite,Node2vec,10.0
78.41664258884715,75.87793788921377,ProductLite,Node2vec,10.0
78.21438890494076,75.60683790613929,ProductLite,Node2vec,10.0
79.89020514302226,75.7326119564139,ProductLite,Node2vec,10.0
78.79225657324473,75.95147631304023,ProductLite,Node2vec,10.0
78.47442935567756,75.67687450025971,ProductLite,Node2vec,10.0
78.27217567177117,75.56948505594173,ProductLite,Node2vec,10.0
77.31869401906964,75.46559744132976,ProductLite,Node2vec,10.0
79.91909852643745,75.87297696379692,ProductLite,Node2vec,10.0
79.0811904073967,75.87005877237523,ProductLite,Node2vec,10.0
79.65905807570066,75.98853734409562,ProductLite,Node2vec,10.0
78.09881537127997,76.11401957522806,ProductLite,Node2vec,10.0
78.47442935567756,75.63514436292962,ProductLite,Node2vec,10.0
79.0811904073967,75.59428968302605,ProductLite,Node2vec,10.0
78.76336318982953,75.99612464179201,ProductLite,Node2vec,10.0
78.67668303958393,75.92433713281856,ProductLite,Node2vec,10.0
79.16787055764229,75.74195016896329,ProductLite,Node2vec,10.0
78.27217567177117,75.8490477941391,ProductLite,Node2vec,10.0
80.09245882692863,75.88669246347884,ProductLite,Node2vec,10.0
79.31233747471829,75.56160593910319,ProductLite,Node2vec,10.0
79.05229702398151,76.0673285124811,ProductLite,Node2vec,10.0
78.61889627275353,75.94213810049084,ProductLite,Node2vec,10.0
78.87893672349033,75.87180968722824,ProductLite,Node2vec,10.0
79.39901762496389,75.58407601305015,ProductLite,Node2vec,10.0
79.22565732447269,75.99116371637514,ProductLite,Node2vec,10.0
78.76336318982953,75.82570226276563,ProductLite,Node2vec,10.0
79.2834440913031,75.64535803290553,ProductLite,Node2vec,10.0
78.53221612250795,75.7769684660235,ProductLite,Node2vec,10.0
79.80352499277666,76.03376931113173,ProductLite,Node2vec,10.0
78.70557642299913,75.86859967666439,ProductLite,Node2vec,10.0
79.2834440913031,76.04719299167148,ProductLite,Node2vec,10.0
78.06992198786477,76.15545789341598,ProductLite,Node2vec,10.0
79.02340364056631,75.71101733989343,ProductLite,Node2vec,10.0
79.68795145911585,75.7002200316332,ProductLite,Node2vec,10.0
78.47442935567756,76.03902205569077,ProductLite,Node2vec,10.0
78.79225657324473,75.82424316705479,ProductLite,Node2vec,10.0
78.70557642299913,75.7454519986693,ProductLite,Node2vec,10.0
78.85004334007513,75.81169494394155,ProductLite,Node2vec,10.0
79.97688529326784,75.98182550382575,ProductLite,Node2vec,10.0
79.02340364056631,75.74253380724763,ProductLite,Node2vec,10.0
79.1967639410575,76.0988449798353,ProductLite,Node2vec,10.0
78.09881537127997,76.18376435020632,ProductLite,Node2vec,10.0
78.61889627275353,75.79506125283794,ProductLite,Node2vec,10.0
80.06356544351344,75.71160097817776,ProductLite,Node2vec,10.0
78.47442935567756,75.93542626022096,ProductLite,Node2vec,10.0
78.73446980641432,76.03902205569077,ProductLite,Node2vec,10.0
78.76336318982953,75.81840678421142,ProductLite,Node2vec,10.0
78.79225657324473,75.93746899421615,ProductLite,Node2vec,10.0
80.00577867668304,75.87647879350294,ProductLite,Node2vec,10.0
79.25455070788789,75.77550937031265,ProductLite,Node2vec,10.0
79.39901762496389,76.08133583130518,ProductLite,Node2vec,10.0
78.53221612250795,76.0609084913534,ProductLite,Node2vec,10.0
79.22565732447269,75.78659849771505,ProductLite,Node2vec,10.0
80.03467206009823,75.59691605530557,ProductLite,Node2vec,10.0
78.35885582201676,75.99641646093417,ProductLite,Node2vec,10.0
78.67668303958393,75.97073637642335,ProductLite,Node2vec,10.0
79.1389771742271,75.7288183075657,ProductLite,Node2vec,10.0
83.84859867090437,81.06940042839051,ProductLite,Node2vec,1.0
84.28199942213233,81.22318911631328,ProductLite,Node2vec,1.0
84.39757295579312,81.2905993381542,ProductLite,Node2vec,1.0
84.51314648945392,81.25412194538313,ProductLite,Node2vec,1.0
83.73302513724357,81.45022440892032,ProductLite,Node2vec,1.0
83.21294423577001,81.15023433077117,ProductLite,Node2vec,1.0
85.40884137532505,81.00199020654959,ProductLite,Node2vec,1.0
83.90638543773476,81.31890579494453,ProductLite,Node2vec,1.0
84.16642588847154,81.35246499629389,ProductLite,Node2vec,1.0
84.39757295579312,81.10004143831819,ProductLite,Node2vec,1.0
82.72175671771164,81.02183390821705,ProductLite,Node2vec,1.0
84.8020803236059,81.22844186087231,ProductLite,Node2vec,1.0
84.19531927188673,81.01191205738331,ProductLite,Node2vec,1.0
84.8020803236059,81.12455424626035,ProductLite,Node2vec,1.0
83.53077145333718,81.19634175523377,ProductLite,Node2vec,1.0
84.07974573822594,80.96113552664602,ProductLite,Node2vec,1.0
85.52441490898585,80.92903542100748,ProductLite,Node2vec,1.0
83.4440913030916,81.18320989383619,ProductLite,Node2vec,1.0
83.09737070210922,81.39448695276616,ProductLite,Node2vec,1.0
