Training score,Testing score,Task,Network,Method,q
0.2857142857142857,0.30802005012531325,level,K3L2s05,Node2vec+,1.0
0.2857142857142857,0.28124999999999994,level,K3L2s05,Node2vec+,1.0
0.2857142857142857,0.28371278458844135,level,K3L2s05,Node2vec+,1.0
0.4479166666666667,0.36389457570224454,level,K3L2s05,Node2vec+,1.0
1.0,0.988479278767847,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9765369084696817,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9674488228713239,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9826585179526356,cluster,K3L2s05,Node2vec+,50.0
0.9736263736263736,0.9914500593745879,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9706786128850907,cluster,K3L2s05,Node2vec+,50.0
1.0,0.985726569709279,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9796309572780161,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9914265301262206,cluster,K3L2s05,Node2vec+,50.0
1.0,0.9798676436685487,cluster,K3L2s05,Node2vec+,50.0
0.6780923994038748,0.6448202959830867,level,K3L2s05,Node2vec+,50.0
0.7333333333333333,0.6679174484052531,level,K3L2s05,Node2vec+,50.0
0.7809647979139505,0.6179611983272777,level,K3L2s05,Node2vec+,50.0
0.6190476190476191,0.6751879699248121,level,K3L2s05,Node2vec+,50.0
0.6190476190476191,0.7013595514248406,level,K3L2s05,Node2vec+,50.0
0.6903225806451614,0.6765327695560254,level,K3L2s05,Node2vec+,50.0
0.7496274217585692,0.7311385459533608,level,K3L2s05,Node2vec+,50.0
0.6780923994038748,0.6229382494493841,level,K3L2s05,Node2vec+,50.0
0.6903225806451614,0.7033974633454899,level,K3L2s05,Node2vec+,50.0
0.6780923994038748,0.6819426504779127,level,K3L2s05,Node2vec+,50.0
1.0,1.0,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9914500593745879,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9913292589763179,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9885383846922309,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9942941673710904,cluster,K3L2s05,Node2vec+,5.0
0.9736263736263736,0.9971500197915293,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9885765499177499,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9971500197915292,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9914441871626196,cluster,K3L2s05,Node2vec+,5.0
1.0,0.9914500593745879,cluster,K3L2s05,Node2vec+,5.0
0.8435462842242503,0.6963030353155238,level,K3L2s05,Node2vec+,5.0
0.8435462842242503,0.8225901833234772,level,K3L2s05,Node2vec+,5.0
0.8435462842242503,0.80338266384778,level,K3L2s05,Node2vec+,5.0
0.7999999999999999,0.7749999999999999,level,K3L2s05,Node2vec+,5.0
0.8435462842242503,0.8098882072635889,level,K3L2s05,Node2vec+,5.0
0.7999999999999999,0.790437609572603,level,K3L2s05,Node2vec+,5.0
0.7496274217585692,0.6754807692307692,level,K3L2s05,Node2vec+,5.0
0.8435462842242503,0.7114298131247283,level,K3L2s05,Node2vec+,5.0
0.8226600985221676,0.8053556777985501,level,K3L2s05,Node2vec+,5.0
0.8817733990147784,0.7883068604258195,level,K3L2s05,Node2vec+,5.0
0.9736263736263737,0.740541796312239,cluster,K3L2s05,Node2vec,0.01
0.9736263736263736,0.8018526927166031,cluster,K3L2s05,Node2vec,0.01
0.8106227106227105,0.7274433619464598,cluster,K3L2s05,Node2vec,0.01
0.8664835164835165,0.7713210639175737,cluster,K3L2s05,Node2vec,0.01
0.8032967032967033,0.8189628676132223,cluster,K3L2s05,Node2vec,0.01
0.886813186813187,0.7782262037510156,cluster,K3L2s05,Node2vec,0.01
0.8527472527472528,0.7443318008838572,cluster,K3L2s05,Node2vec,0.01
0.8637362637362637,0.7884157921407049,cluster,K3L2s05,Node2vec,0.01
0.9423076923076923,0.8226915835701214,cluster,K3L2s05,Node2vec,0.01
0.8554945054945056,0.7807166834618312,cluster,K3L2s05,Node2vec,0.01
0.27692307692307694,0.28222996515679444,level,K3L2s05,Node2vec,0.01
0.4479166666666667,0.3426462237365133,level,K3L2s05,Node2vec,0.01
0.4435897435897436,0.38156392694063923,level,K3L2s05,Node2vec,0.01
0.4435897435897436,0.34205393000573725,level,K3L2s05,Node2vec,0.01
0.4435897435897436,0.4104596302285648,level,K3L2s05,Node2vec,0.01
0.2857142857142857,0.30802005012531325,level,K3L2s05,Node2vec,0.01
0.4523809523809524,0.28272251308900526,level,K3L2s05,Node2vec,0.01
0.4523809523809524,0.28272251308900526,level,K3L2s05,Node2vec,0.01
0.2857142857142857,0.3050595238095238,level,K3L2s05,Node2vec,0.01
0.2857142857142857,0.28272251308900526,level,K3L2s05,Node2vec,0.01
0.9736263736263737,0.8820190617653024,cluster,K3L2s05,Node2vec,0.05
0.8791208791208791,0.7801027152252813,cluster,K3L2s05,Node2vec,0.05
0.7857142857142858,0.7983234755890745,cluster,K3L2s05,Node2vec,0.05
0.9736263736263736,0.8136893434644672,cluster,K3L2s05,Node2vec,0.05
0.8554945054945053,0.763231414774218,cluster,K3L2s05,Node2vec,0.05
0.9472527472527473,0.8070301947272024,cluster,K3L2s05,Node2vec,0.05
0.9472527472527473,0.8567608078200857,cluster,K3L2s05,Node2vec,0.05
0.9472527472527473,0.8606526277020901,cluster,K3L2s05,Node2vec,0.05
0.9131868131868133,0.8527774358220105,cluster,K3L2s05,Node2vec,0.05
0.9736263736263736,0.8696795351692928,cluster,K3L2s05,Node2vec,0.05
0.2857142857142857,0.3045720888008583,level,K3L2s05,Node2vec,0.05
0.2857142857142857,0.28471001757469244,level,K3L2s05,Node2vec,0.05
0.2857142857142857,0.2857142857142857,level,K3L2s05,Node2vec,0.05
0.27692307692307694,0.28321678321678323,level,K3L2s05,Node2vec,0.05
0.4479166666666667,0.2757834757834758,level,K3L2s05,Node2vec,0.05
0.2857142857142857,0.27797408716136635,level,K3L2s05,Node2vec,0.05
0.28124999999999994,0.36581425149033375,level,K3L2s05,Node2vec,0.05
0.2857142857142857,0.2853875147934879,level,K3L2s05,Node2vec,0.05
0.2857142857142857,0.28371278458844135,level,K3L2s05,Node2vec,0.05
0.4523809523809524,0.2797927461139897,level,K3L2s05,Node2vec,0.05
0.9472527472527473,0.8407725674349518,cluster,K3L2s05,Node2vec,0.1
0.9472527472527473,0.8254967802488727,cluster,K3L2s05,Node2vec,0.1
0.920879120879121,0.8562400830057223,cluster,K3L2s05,Node2vec,0.1
0.9131868131868133,0.8320088274513598,cluster,K3L2s05,Node2vec,0.1
0.915934065934066,0.7518427344089049,cluster,K3L2s05,Node2vec,0.1
0.9423076923076923,0.7829638926086318,cluster,K3L2s05,Node2vec,0.1
0.8791208791208791,0.8225905685769088,cluster,K3L2s05,Node2vec,0.1
0.920879120879121,0.8265395453671982,cluster,K3L2s05,Node2vec,0.1
0.9208791208791209,0.8676292209773694,cluster,K3L2s05,Node2vec,0.1
0.9208791208791209,0.7934640302221011,cluster,K3L2s05,Node2vec,0.1
0.2857142857142857,0.28304093567251465,level,K3L2s05,Node2vec,0.1
0.4435897435897436,0.2716468590831918,level,K3L2s05,Node2vec,0.1
0.2857142857142857,0.28336272780717225,level,K3L2s05,Node2vec,0.1
0.4479166666666667,0.2817391304347826,level,K3L2s05,Node2vec,0.1
0.27692307692307694,0.32055328268069355,level,K3L2s05,Node2vec,0.1
0.2857142857142857,0.2857142857142857,level,K3L2s05,Node2vec,0.1
0.27692307692307694,0.3055486542443064,level,K3L2s05,Node2vec,0.1
0.2857142857142857,0.2852112676056338,level,K3L2s05,Node2vec,0.1
0.5479166666666666,0.3440639269406393,level,K3L2s05,Node2vec,0.1
0.2857142857142857,0.2852112676056338,level,K3L2s05,Node2vec,0.1
0.9131868131868133,0.8409399471096253,cluster,K3L2s05,Node2vec,0.5
0.8868131868131868,0.8366657047630601,cluster,K3L2s05,Node2vec,0.5
0.8791208791208791,0.8548221855277209,cluster,K3L2s05,Node2vec,0.5
0.8351648351648352,0.7758588779641411,cluster,K3L2s05,Node2vec,0.5
0.9395604395604397,0.8273691340865811,cluster,K3L2s05,Node2vec,0.5
0.9472527472527473,0.8340509482170451,cluster,K3L2s05,Node2vec,0.5
0.9472527472527473,0.8059894675163718,cluster,K3L2s05,Node2vec,0.5
0.9736263736263737,0.816019978414353,cluster,K3L2s05,Node2vec,0.5
0.806043956043956,0.8023029404060102,cluster,K3L2s05,Node2vec,0.5
0.8664835164835165,0.8471220415436788,cluster,K3L2s05,Node2vec,0.5
0.2857142857142857,0.2857142857142857,level,K3L2s05,Node2vec,0.5
0.27692307692307694,0.2744405182567727,level,K3L2s05,Node2vec,0.5
0.27692307692307694,0.28027681660899656,level,K3L2s05,Node2vec,0.5
0.2857142857142857,0.3045112781954887,level,K3L2s05,Node2vec,0.5
0.2857142857142857,0.2918871252204585,level,K3L2s05,Node2vec,0.5
0.28124999999999994,0.27768215720022954,level,K3L2s05,Node2vec,0.5
0.3412698412698412,0.28321678321678323,level,K3L2s05,Node2vec,0.5
0.5479166666666666,0.2745762711864406,level,K3L2s05,Node2vec,0.5
0.28124999999999994,0.28421052631578947,level,K3L2s05,Node2vec,0.5
0.28124999999999994,0.32576975760824256,level,K3L2s05,Node2vec,0.5
0.9159340659340659,0.8892126371621909,cluster,K3L2s05,Node2vec,100.0
0.8868131868131868,0.7983834720860273,cluster,K3L2s05,Node2vec,100.0
0.9472527472527473,0.8525351071039596,cluster,K3L2s05,Node2vec,100.0
0.9736263736263737,0.8665911394683198,cluster,K3L2s05,Node2vec,100.0
0.886813186813187,0.8157347079245445,cluster,K3L2s05,Node2vec,100.0
0.9395604395604397,0.9008910521395556,cluster,K3L2s05,Node2vec,100.0
0.8928571428571429,0.8292974857281299,cluster,K3L2s05,Node2vec,100.0
0.9472527472527473,0.8774821211136703,cluster,K3L2s05,Node2vec,100.0
0.8901098901098901,0.8037408199365307,cluster,K3L2s05,Node2vec,100.0
0.9131868131868133,0.7305222091346484,cluster,K3L2s05,Node2vec,100.0
0.2857142857142857,0.28471001757469244,level,K3L2s05,Node2vec,100.0
0.5523809523809523,0.28272251308900526,level,K3L2s05,Node2vec,100.0
0.4435897435897436,0.31498285944746923,level,K3L2s05,Node2vec,100.0
0.2857142857142857,0.28124999999999994,level,K3L2s05,Node2vec,100.0
0.28124999999999994,0.28421052631578947,level,K3L2s05,Node2vec,100.0
0.2857142857142857,0.28471001757469244,level,K3L2s05,Node2vec,100.0
0.4479166666666667,0.3826184286539573,level,K3L2s05,Node2vec,100.0
0.2857142857142857,0.2914417972006494,level,K3L2s05,Node2vec,100.0
0.5479166666666666,0.2727272727272727,level,K3L2s05,Node2vec,100.0
0.5479166666666666,0.28027681660899656,level,K3L2s05,Node2vec,100.0
0.9736263736263736,0.7994425615808497,cluster,K3L2s05,Node2vec,10.0
0.8868131868131868,0.8913319386495318,cluster,K3L2s05,Node2vec,10.0
0.9131868131868133,0.832804552972659,cluster,K3L2s05,Node2vec,10.0
0.886813186813187,0.8563179942128342,cluster,K3L2s05,Node2vec,10.0
0.8868131868131868,0.7476380089584592,cluster,K3L2s05,Node2vec,10.0
0.8554945054945056,0.8393243585673367,cluster,K3L2s05,Node2vec,10.0
0.9395604395604397,0.829029606685644,cluster,K3L2s05,Node2vec,10.0
0.9131868131868133,0.8403417298239392,cluster,K3L2s05,Node2vec,10.0
0.9472527472527473,0.8397253099809754,cluster,K3L2s05,Node2vec,10.0
0.9395604395604397,0.806999391741836,cluster,K3L2s05,Node2vec,10.0
0.28124999999999994,0.30486524228459716,level,K3L2s05,Node2vec,10.0
0.28124999999999994,0.2771929824561404,level,K3L2s05,Node2vec,10.0
0.28124999999999994,0.3085195413842163,level,K3L2s05,Node2vec,10.0
0.28124999999999994,0.284037558685446,level,K3L2s05,Node2vec,10.0
0.4435897435897436,0.3252873563218391,level,K3L2s05,Node2vec,10.0
0.4479166666666667,0.34742923165800116,level,K3L2s05,Node2vec,10.0
0.2857142857142857,0.27990708478513354,level,K3L2s05,Node2vec,10.0
0.2857142857142857,0.2811387900355871,level,K3L2s05,Node2vec,10.0
0.28124999999999994,0.2852112676056338,level,K3L2s05,Node2vec,10.0
0.28124999999999994,0.2817391304347826,level,K3L2s05,Node2vec,10.0
0.920879120879121,0.7844257239515462,cluster,K3L2s05,Node2vec,1.0
0.8895604395604395,0.7968683146608684,cluster,K3L2s05,Node2vec,1.0
0.9472527472527473,0.7337806484773505,cluster,K3L2s05,Node2vec,1.0
0.9395604395604397,0.8333132323739447,cluster,K3L2s05,Node2vec,1.0
0.9208791208791209,0.8296796993214348,cluster,K3L2s05,Node2vec,1.0
0.8373626373626374,0.8066220829253804,cluster,K3L2s05,Node2vec,1.0
0.9131868131868133,0.8296016681720879,cluster,K3L2s05,Node2vec,1.0
0.9472527472527473,0.772489393390528,cluster,K3L2s05,Node2vec,1.0
0.9131868131868133,0.7974411136304396,cluster,K3L2s05,Node2vec,1.0
0.8527472527472527,0.738102839018534,cluster,K3L2s05,Node2vec,1.0
0.28124999999999994,0.28321678321678323,level,K3L2s05,Node2vec,1.0
0.2857142857142857,0.2852112676056338,level,K3L2s05,Node2vec,1.0
0.28124999999999994,0.31356225473872534,level,K3L2s05,Node2vec,1.0
0.2857142857142857,0.2797927461139897,level,K3L2s05,Node2vec,1.0
0.2857142857142857,0.30536856976647553,level,K3L2s05,Node2vec,1.0
0.2857142857142857,0.30408634041852034,level,K3L2s05,Node2vec,1.0
0.2857142857142857,0.2852112676056338,level,K3L2s05,Node2vec,1.0
0.28124999999999994,0.30408634041852034,level,K3L2s05,Node2vec,1.0
0.6190476190476191,0.3844434832756632,level,K3L2s05,Node2vec,1.0
0.28124999999999994,0.28222996515679444,level,K3L2s05,Node2vec,1.0
0.9736263736263737,0.866359069535976,cluster,K3L2s05,Node2vec,50.0
0.9395604395604397,0.8485937565185656,cluster,K3L2s05,Node2vec,50.0
0.8527472527472527,0.8005798048495281,cluster,K3L2s05,Node2vec,50.0
0.9131868131868133,0.8316800901834509,cluster,K3L2s05,Node2vec,50.0
0.9131868131868133,0.8413484025210839,cluster,K3L2s05,Node2vec,50.0
0.913186813186813,0.8139026998775282,cluster,K3L2s05,Node2vec,50.0
0.920879120879121,0.7831005289501646,cluster,K3L2s05,Node2vec,50.0
0.8868131868131868,0.7959876737028302,cluster,K3L2s05,Node2vec,50.0
1.0,0.859250898776721,cluster,K3L2s05,Node2vec,50.0
0.881868131868132,0.8063841127538176,cluster,K3L2s05,Node2vec,50.0
0.5523809523809523,0.3839594127806563,level,K3L2s05,Node2vec,50.0
0.28124999999999994,0.28640988457774796,level,K3L2s05,Node2vec,50.0
0.4435897435897436,0.27692307692307694,level,K3L2s05,Node2vec,50.0
0.4435897435897436,0.3208208502222483,level,K3L2s05,Node2vec,50.0
0.3416046319272126,0.284538506760729,level,K3L2s05,Node2vec,50.0
0.28124999999999994,0.3021600392734413,level,K3L2s05,Node2vec,50.0
0.5523809523809523,0.2797927461139897,level,K3L2s05,Node2vec,50.0
0.2857142857142857,0.28272251308900526,level,K3L2s05,Node2vec,50.0
0.4479166666666667,0.3272270114942528,level,K3L2s05,Node2vec,50.0
0.28124999999999994,0.2852112676056338,level,K3L2s05,Node2vec,50.0
0.9159340659340659,0.8411798727588201,cluster,K3L2s05,Node2vec,5.0
0.9736263736263736,0.8545488409618929,cluster,K3L2s05,Node2vec,5.0
0.9472527472527473,0.7317921138882271,cluster,K3L2s05,Node2vec,5.0
0.9395604395604397,0.8347677645943377,cluster,K3L2s05,Node2vec,5.0
0.9131868131868133,0.8577462893425588,cluster,K3L2s05,Node2vec,5.0
0.8554945054945056,0.796523799669941,cluster,K3L2s05,Node2vec,5.0
0.886813186813187,0.8572842235747776,cluster,K3L2s05,Node2vec,5.0
1.0,0.9009013117450176,cluster,K3L2s05,Node2vec,5.0
0.9472527472527473,0.7915710891780336,cluster,K3L2s05,Node2vec,5.0
0.9159340659340659,0.8453706724663045,cluster,K3L2s05,Node2vec,5.0
0.28124999999999994,0.2876238640170303,level,K3L2s05,Node2vec,5.0
0.4479166666666667,0.27835051546391754,level,K3L2s05,Node2vec,5.0
0.28124999999999994,0.284037558685446,level,K3L2s05,Node2vec,5.0
0.2857142857142857,0.307026307026307,level,K3L2s05,Node2vec,5.0
0.2857142857142857,0.28371278458844135,level,K3L2s05,Node2vec,5.0
0.4435897435897436,0.27504244482173174,level,K3L2s05,Node2vec,5.0
0.2857142857142857,0.28321678321678323,level,K3L2s05,Node2vec,5.0
0.2857142857142857,0.2904263877715206,level,K3L2s05,Node2vec,5.0
0.27692307692307694,0.31860015009677295,level,K3L2s05,Node2vec,5.0
0.28124999999999994,0.28452668275677123,level,K3L2s05,Node2vec,5.0
0.8106227106227105,0.7576553316406653,cluster,K3L2s1,Node2vec+,0.01
0.886813186813187,0.7437202384840466,cluster,K3L2s1,Node2vec+,0.01
0.886813186813187,0.7290181146921042,cluster,K3L2s1,Node2vec+,0.01
0.8527472527472527,0.7292774896433507,cluster,K3L2s1,Node2vec+,0.01
0.8868131868131868,0.7434199523813002,cluster,K3L2s1,Node2vec+,0.01
0.8186813186813187,0.7622745814872849,cluster,K3L2s1,Node2vec+,0.01
0.886813186813187,0.7239543912088803,cluster,K3L2s1,Node2vec+,0.01
0.9736263736263736,0.7704148717490127,cluster,K3L2s1,Node2vec+,0.01
0.8868131868131868,0.7724388668816002,cluster,K3L2s1,Node2vec+,0.01
0.886813186813187,0.7445308579376692,cluster,K3L2s1,Node2vec+,0.01
0.4523809523809524,0.32276760342847866,level,K3L2s1,Node2vec+,0.01
0.5479166666666666,0.4760351544803842,level,K3L2s1,Node2vec+,0.01
0.27692307692307694,0.4586806553607358,level,K3L2s1,Node2vec+,0.01
0.5523809523809523,0.3513766842413591,level,K3L2s1,Node2vec+,0.01
0.6190476190476191,0.4454962707974756,level,K3L2s1,Node2vec+,0.01
0.5523809523809523,0.5184270246461921,level,K3L2s1,Node2vec+,0.01
0.5479166666666666,0.40442890442890445,level,K3L2s1,Node2vec+,0.01
0.2727272727272727,0.42804415884000657,level,K3L2s1,Node2vec+,0.01
0.6190476190476191,0.4013474647231215,level,K3L2s1,Node2vec+,0.01
0.6190476190476191,0.46045699678917673,level,K3L2s1,Node2vec+,0.01
0.881868131868132,0.850928409869571,cluster,K3L2s1,Node2vec+,0.05
0.9131868131868133,0.8282122612256783,cluster,K3L2s1,Node2vec+,0.05
0.920879120879121,0.828361140761457,cluster,K3L2s1,Node2vec+,0.05
0.920879120879121,0.7982688460485167,cluster,K3L2s1,Node2vec+,0.05
0.9736263736263737,0.8741813771860947,cluster,K3L2s1,Node2vec+,0.05
0.9736263736263736,0.8830715336536313,cluster,K3L2s1,Node2vec+,0.05
0.9736263736263736,0.829274385313231,cluster,K3L2s1,Node2vec+,0.05
0.9395604395604397,0.8269866337226598,cluster,K3L2s1,Node2vec+,0.05
0.9736263736263737,0.8386886084915909,cluster,K3L2s1,Node2vec+,0.05
0.9131868131868133,0.8594912072754437,cluster,K3L2s1,Node2vec+,0.05
0.5523809523809523,0.3898809523809524,level,K3L2s1,Node2vec+,0.05
0.5479166666666666,0.350379451255108,level,K3L2s1,Node2vec+,0.05
0.5125448028673835,0.2857142857142857,level,K3L2s1,Node2vec+,0.05
0.4523809523809524,0.42363348319748373,level,K3L2s1,Node2vec+,0.05
0.4523809523809524,0.3095238095238095,level,K3L2s1,Node2vec+,0.05
0.6190476190476191,0.44570928196147114,level,K3L2s1,Node2vec+,0.05
0.5523809523809523,0.36856674764137615,level,K3L2s1,Node2vec+,0.05
0.2857142857142857,0.43709096995564484,level,K3L2s1,Node2vec+,0.05
0.4523809523809524,0.28199010250972073,level,K3L2s1,Node2vec+,0.05
0.5523809523809523,0.36716029541193124,level,K3L2s1,Node2vec+,0.05
1.0,0.8667758015583082,cluster,K3L2s1,Node2vec+,0.1
0.9736263736263736,0.8509710076463719,cluster,K3L2s1,Node2vec+,0.1
0.9472527472527473,0.8618872791639713,cluster,K3L2s1,Node2vec+,0.1
0.9472527472527473,0.8760277408578468,cluster,K3L2s1,Node2vec+,0.1
0.9736263736263736,0.8565024940097035,cluster,K3L2s1,Node2vec+,0.1
0.8818681318681318,0.8562915167013413,cluster,K3L2s1,Node2vec+,0.1
0.9472527472527473,0.8970685904191453,cluster,K3L2s1,Node2vec+,0.1
1.0,0.8537368863934544,cluster,K3L2s1,Node2vec+,0.1
0.9395604395604397,0.868265749341491,cluster,K3L2s1,Node2vec+,0.1
0.9736263736263737,0.8678921283940547,cluster,K3L2s1,Node2vec+,0.1
0.2857142857142857,0.2850412249705536,level,K3L2s1,Node2vec+,0.1
0.3416046319272126,0.3051334008780817,level,K3L2s1,Node2vec+,0.1
0.5523809523809523,0.33169129720853857,level,K3L2s1,Node2vec+,0.1
0.6190476190476191,0.4677634094768927,level,K3L2s1,Node2vec+,0.1
0.5523809523809523,0.4176504807856825,level,K3L2s1,Node2vec+,0.1
0.2857142857142857,0.28471001757469244,level,K3L2s1,Node2vec+,0.1
0.4435897435897436,0.3662983219853406,level,K3L2s1,Node2vec+,0.1
0.4523809523809524,0.2850412249705536,level,K3L2s1,Node2vec+,0.1
0.2857142857142857,0.3124841828957513,level,K3L2s1,Node2vec+,0.1
0.6190476190476191,0.45037945125510803,level,K3L2s1,Node2vec+,0.1
0.9472527472527473,0.8932745038075665,cluster,K3L2s1,Node2vec+,0.5
0.915934065934066,0.8374466362711394,cluster,K3L2s1,Node2vec+,0.5
0.9736263736263737,0.8531619570885847,cluster,K3L2s1,Node2vec+,0.5
0.9736263736263736,0.856982326565958,cluster,K3L2s1,Node2vec+,0.5
0.913186813186813,0.8077042052569191,cluster,K3L2s1,Node2vec+,0.5
0.9736263736263736,0.875852165677936,cluster,K3L2s1,Node2vec+,0.5
0.9472527472527473,0.7862703546980493,cluster,K3L2s1,Node2vec+,0.5
0.9472527472527473,0.9007715191976333,cluster,K3L2s1,Node2vec+,0.5
0.8895604395604395,0.7713673353437094,cluster,K3L2s1,Node2vec+,0.5
1.0,0.8319515360461494,cluster,K3L2s1,Node2vec+,0.5
0.2857142857142857,0.29616176703555347,level,K3L2s1,Node2vec+,0.5
0.2857142857142857,0.3044172375877527,level,K3L2s1,Node2vec+,0.5
0.4523809523809524,0.28471001757469244,level,K3L2s1,Node2vec+,0.5
0.2857142857142857,0.2857142857142857,level,K3L2s1,Node2vec+,0.5
0.28124999999999994,0.2817391304347826,level,K3L2s1,Node2vec+,0.5
0.28124999999999994,0.28840579710144926,level,K3L2s1,Node2vec+,0.5
0.3416046319272126,0.2976669348350764,level,K3L2s1,Node2vec+,0.5
0.2857142857142857,0.2807625649913345,level,K3L2s1,Node2vec+,0.5
0.34185606060606055,0.29436800716820527,level,K3L2s1,Node2vec+,0.5
0.2857142857142857,0.29099932575079307,level,K3L2s1,Node2vec+,0.5
1.0,0.9702795919580058,cluster,K3L2s1,Node2vec+,100.0
1.0,0.9798085377441648,cluster,K3L2s1,Node2vec+,100.0
1.0,0.9738506875448287,cluster,K3L2s1,Node2vec+,100.0
1.0,0.9828707172888401,cluster,K3L2s1,Node2vec+,100.0
1.0,1.0,cluster,K3L2s1,Node2vec+,100.0
1.0,0.9885442569041989,cluster,K3L2s1,Node2vec+,100.0
1.0,0.9739251246491065,cluster,K3L2s1,Node2vec+,100.0
1.0,0.9943000395830585,cluster,K3L2s1,Node2vec+,100.0
1.0,0.988479278767847,cluster,K3L2s1,Node2vec+,100.0
1.0,0.973661581825882,cluster,K3L2s1,Node2vec+,100.0
0.7496274217585692,0.6891936867387202,level,K3L2s1,Node2vec+,100.0
0.8817733990147784,0.6811188811188811,level,K3L2s1,Node2vec+,100.0
0.8435462842242503,0.6929548003165628,level,K3L2s1,Node2vec+,100.0
0.6903225806451614,0.6779794790844514,level,K3L2s1,Node2vec+,100.0
0.8435462842242503,0.7059036136904989,level,K3L2s1,Node2vec+,100.0
0.8817733990147784,0.6689787025921481,level,K3L2s1,Node2vec+,100.0
0.9464285714285715,0.6931046053183457,level,K3L2s1,Node2vec+,100.0
0.7496274217585692,0.6997483410433668,level,K3L2s1,Node2vec+,100.0
0.7496274217585692,0.6934099357891178,level,K3L2s1,Node2vec+,100.0
0.7999999999999999,0.7014821051293864,level,K3L2s1,Node2vec+,100.0
1.0,0.9885442569041989,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9825970850415502,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9855734762974583,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9855734762974583,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9796309572780161,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9913942371126697,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9913292589763179,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9826516879347069,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9943000395830585,cluster,K3L2s1,Node2vec+,10.0
1.0,0.9739378268790033,cluster,K3L2s1,Node2vec+,10.0
0.7999999999999999,0.6156787013165247,level,K3L2s1,Node2vec+,10.0
0.8435462842242503,0.7377405116631195,level,K3L2s1,Node2vec+,10.0
0.8817733990147784,0.6514934133298552,level,K3L2s1,Node2vec+,10.0
0.7809647979139505,0.6288054178863673,level,K3L2s1,Node2vec+,10.0
0.8817733990147784,0.7682228301116871,level,K3L2s1,Node2vec+,10.0
0.8817733990147784,0.7076672314509769,level,K3L2s1,Node2vec+,10.0
0.8435462842242503,0.6466541682289714,level,K3L2s1,Node2vec+,10.0
0.9157894736842106,0.712008378980856,level,K3L2s1,Node2vec+,10.0
0.9157894736842106,0.6566265985495066,level,K3L2s1,Node2vec+,10.0
0.8435462842242503,0.6578680522826255,level,K3L2s1,Node2vec+,10.0
0.9736263736263736,0.8162228692821523,cluster,K3L2s1,Node2vec+,1.0
0.9736263736263736,0.8519894015771341,cluster,K3L2s1,Node2vec+,1.0
0.9423076923076923,0.8550350993047592,cluster,K3L2s1,Node2vec+,1.0
0.8928571428571429,0.8605653155368604,cluster,K3L2s1,Node2vec+,1.0
0.8324175824175823,0.7945835619330522,cluster,K3L2s1,Node2vec+,1.0
0.8664835164835165,0.7793279746047043,cluster,K3L2s1,Node2vec+,1.0
0.8791208791208791,0.8339241337836765,cluster,K3L2s1,Node2vec+,1.0
0.9736263736263736,0.8266683007876551,cluster,K3L2s1,Node2vec+,1.0
0.9736263736263736,0.7963327650712078,cluster,K3L2s1,Node2vec+,1.0
0.920879120879121,0.8137849841160537,cluster,K3L2s1,Node2vec+,1.0
0.27692307692307694,0.2859218027123693,level,K3L2s1,Node2vec+,1.0
0.28124999999999994,0.28124999999999994,level,K3L2s1,Node2vec+,1.0
0.2857142857142857,0.28222996515679444,level,K3L2s1,Node2vec+,1.0
0.39032006245121,0.3032331049648989,level,K3L2s1,Node2vec+,1.0
0.3416046319272126,0.30338984882376463,level,K3L2s1,Node2vec+,1.0
0.2857142857142857,0.28124999999999994,level,K3L2s1,Node2vec+,1.0
0.2857142857142857,0.2918871252204585,level,K3L2s1,Node2vec+,1.0
0.2857142857142857,0.27230046948356806,level,K3L2s1,Node2vec+,1.0
0.28124999999999994,0.28027681660899656,level,K3L2s1,Node2vec+,1.0
0.2857142857142857,0.266901822457378,level,K3L2s1,Node2vec+,1.0
1.0,0.9769526853237261,cluster,K3L2s1,Node2vec+,50.0
1.0,0.9736167083690304,cluster,K3L2s1,Node2vec+,50.0
1.0,0.9885383846922309,cluster,K3L2s1,Node2vec+,50.0
1.0,0.9855016681431774,cluster,K3L2s1,Node2vec+,50.0
1.0,0.9798085377441649,cluster,K3L2s1,Node2vec+,50.0
1.0,0.979695935414368,cluster,K3L2s1,Node2vec+,50.0
1.0,0.9971500197915293,cluster,K3L2s1,Node2vec+,50.0
